cfop,codigo_barras,codigo_produto,created_at,descricao,id,ncm,nfe_id,numero_item,quantidade,valor_total,valor_unitario
5102,,0098,2026-03-19T13:37:28.682091+00:00,SODA ITALIANA DE MARACUJA,430071,20098919,77023,2,1.0,12.0,12.0
5102,,0045,2026-03-19T13:37:29.387229+00:00,MOCHI,430072,21069090,77024,1,3.0,24.0,8.0
5102,,0005,2026-03-19T13:37:29.884353+00:00,CROISSANT COM FRANGO,430073,21069090,77025,1,1.0,25.0,25.0
5102,,0112,2026-03-19T13:37:29.884353+00:00,DALGONA COFFEE,430074,20098919,77025,2,1.0,16.0,16.0
5102,,0006,2026-03-19T13:37:30.444346+00:00,CROISSANT COM LOMBO,430075,21069090,77026,1,2.0,40.0,20.0
5102,,0112,2026-03-19T13:37:30.444346+00:00,DALGONA COFFEE,430076,20098919,77026,2,1.0,16.0,16.0
5102,,0103,2026-03-19T13:37:30.444346+00:00,SUCO DE LARANJA,430077,20098919,77026,3,1.0,12.0,12.0
5102,,0004,2026-03-19T13:37:30.997411+00:00,CROISSANT COM CARNE,430078,21069090,77027,1,1.0,26.0,26.0
5102,,0594,2026-03-19T13:37:30.997411+00:00,BOMBOM DE CEREJA,430079,21069090,77027,2,1.0,8.0,8.0
5102,,0006,2026-03-19T13:37:31.532483+00:00,CROISSANT COM LOMBO,430080,21069090,77028,1,1.0,20.0,20.0
5102,,0037,2026-03-19T13:37:31.532483+00:00,CROQUE MADAME,430081,21069090,77028,2,1.0,38.0,38.0
5102,,0460,2026-03-19T13:37:31.532483+00:00,SODA ITALIANA DE FRUTAS VERMELHAS,430082,20098919,77028,3,1.0,12.0,12.0
5102,,0101,2026-03-19T13:37:31.532483+00:00,SODA ITALIANA DE MACA VERDE,430083,20098919,77028,4,1.0,12.0,12.0
5102,,0425,2026-03-19T13:37:31.532483+00:00,SUCO DETOX - COUVE,430084,20098919,77028,5,1.0,18.0,18.0
5102,,0043,2026-03-19T13:37:31.532483+00:00,TIRAMISU,430085,21069090,77028,6,1.0,20.0,20.0
5102,,0506,2026-03-19T13:37:32.172391+00:00,AMERICAN COOKIES,430086,21069090,77029,1,1.0,10.0,10.0
5102,,0112,2026-03-19T13:37:32.828417+00:00,DALGONA COFFEE,430087,20098919,77030,1,1.0,16.0,16.0
5102,,0433,2026-03-19T13:37:32.828417+00:00,QUICHE DE FRANGO,430088,21069090,77030,2,1.0,15.0,15.0
5405,,0316,2026-03-19T13:37:33.359465+00:00,COCA COLA LATA,430089,22021000,77031,1,1.0,8.0,8.0
5102,,0395,2026-03-19T13:37:33.359465+00:00,CROISSANT COM PRESUNTO E QUEIJO,430090,21069090,77031,2,1.0,20.0,20.0
5102,,0039,2026-03-19T13:37:33.986405+00:00,AVOCADO TOAST,430091,21069090,77032,1,1.0,22.0,22.0
5102,,0066,2026-03-19T13:37:33.986405+00:00,CAPPUCCINO,430092,21011200,77032,2,1.0,14.0,14.0
5102,,0312,2026-03-19T13:37:33.986405+00:00,COADO,430093,21011200,77032,3,1.0,6.0,6.0
5102,,0016,2026-03-19T13:37:33.986405+00:00,PAO DE QUEIJO C/ CARNE,430094,21069090,77032,4,1.0,17.0,17.0
5102,,0001,2026-03-19T13:37:34.588867+00:00,GUDY TOAST,430095,21069090,77033,1,2.0,26.0,13.0
5405,,0317,2026-03-19T13:37:34.588867+00:00,COCA COLA ZERO,430096,21069090,77033,2,1.0,8.0,8.0
5405,,0319,2026-03-19T13:37:35.108272+00:00,AGUA COM GAS,430097,21069090,77034,1,1.0,4.5,4.5
5102,,0010,2026-03-19T13:37:35.108272+00:00,TAPIOCA COM FRANGO,430098,21069090,77034,2,1.0,20.0,20.0
5405,,0319,2026-03-19T13:37:35.671663+00:00,AGUA COM GAS,430099,21069090,77035,1,1.0,4.5,4.5
5102,,0004,2026-03-19T13:37:35.671663+00:00,CROISSANT COM CARNE,430100,21069090,77035,2,1.0,26.0,26.0
5102,,0506,2026-03-19T13:37:35.671663+00:00,AMERICAN COOKIES,430101,21069090,77035,3,2.0,20.0,10.0
5102,,0632,2026-03-19T13:37:35.671663+00:00,BOMBOM TOFFEE,430102,21069090,77035,4,1.0,5.0,5.0
5102,,0070,2026-03-19T13:37:36.303662+00:00,FLAT WHITE,430103,21011200,77036,1,1.0,10.0,10.0
5405,,0318,2026-03-19T13:37:36.802524+00:00,AGUA SEM GAS,430104,21069090,77037,1,1.0,4.0,4.0
5102,,0506,2026-03-19T13:37:36.802524+00:00,AMERICAN COOKIES,430105,21069090,77037,2,1.0,10.0,10.0
5102,,0004,2026-03-19T13:37:36.802524+00:00,CROISSANT COM CARNE,430106,21069090,77037,3,1.0,26.0,26.0
5102,,0005,2026-03-19T13:37:36.802524+00:00,CROISSANT COM FRANGO,430107,21069090,77037,4,1.0,25.0,25.0
5102,,0008,2026-03-19T13:37:36.802524+00:00,CROISSANT COM NUTELLA E MORANGOS,430108,21069090,77037,5,1.0,25.0,25.0
5102,,0094,2026-03-19T13:37:36.802524+00:00,FRAPE DE CAFE,430109,20098919,77037,6,1.0,18.0,18.0
5102,,0095,2026-03-19T13:37:36.802524+00:00,FRAPE DE OVOMALTINE,430110,20098919,77037,7,2.0,36.0,18.0
5102,,0112,2026-03-19T13:37:37.450298+00:00,DALGONA COFFEE,430111,20098919,77038,1,1.0,16.0,16.0
5102,,0359,2026-03-19T13:37:37.450298+00:00,ADD CHANTILY,430112,20098919,77038,2,1.0,3.0,3.0
5102,,0076,2026-03-19T13:37:37.974186+00:00,CAFE ESPRESSO LONGO,430113,21011200,77039,1,1.0,8.0,8.0
5102,,0004,2026-03-19T13:37:38.491572+00:00,CROISSANT COM CARNE,430114,21069090,77040,1,2.0,52.0,26.0
5102,,0335,2026-03-19T13:37:38.491572+00:00,TORTA DE MORANGO,430115,09023000,77040,2,1.0,18.0,18.0
5102,,0005,2026-03-19T13:37:39.014885+00:00,CROISSANT COM FRANGO,430116,21069090,77041,1,1.0,25.0,25.0
5102,,0099,2026-03-19T13:37:39.014885+00:00,SODA ITALIANA DE LIMAO SICILIANO,430117,20098919,77041,2,1.0,12.0,12.0
5405,,0318,2026-03-19T13:37:39.691556+00:00,AGUA SEM GAS,430118,21069090,77042,1,1.0,4.0,4.0
5102,,0395,2026-03-19T13:37:39.691556+00:00,CROISSANT COM PRESUNTO E QUEIJO,430119,21069090,77042,2,1.0,20.0,20.0
5102,,0073,2026-03-19T13:37:40.219609+00:00,CARAMEL MACHIATO,430120,21011200,77043,1,1.0,16.0,16.0
5102,,0004,2026-03-19T13:37:40.219609+00:00,CROISSANT COM CARNE,430121,21069090,77043,2,1.0,26.0,26.0
5102,,0611,2026-03-19T13:37:40.757606+00:00,CAMAFEU,430122,21069090,77044,1,1.0,8.0,8.0
5405,,0319,2026-03-19T13:37:41.454539+00:00,AGUA COM GAS,430123,21069090,77045,1,1.0,4.5,4.5
5102,,0626,2026-03-19T13:37:41.454539+00:00,TOAST CARNE AGRIDOCE,430124,21069090,77045,2,1.0,28.0,28.0
5102,,0506,2026-03-19T13:37:41.454539+00:00,AMERICAN COOKIES,430125,21069090,77045,3,1.0,10.0,10.0
5102,,0335,2026-03-19T13:37:42.000691+00:00,TORTA DE MORANGO,430126,09023000,77046,1,2.0,36.0,18.0
5102,,0506,2026-03-19T13:37:42.000691+00:00,AMERICAN COOKIES,430127,21069090,77046,2,2.0,20.0,10.0
5102,,0487,2026-03-19T13:37:42.673793+00:00,BROWNIE C/ SORVETE,430128,21069090,77047,1,1.0,15.0,15.0
5102,,0005,2026-03-19T13:37:42.673793+00:00,CROISSANT COM FRANGO,430129,21069090,77047,2,1.0,25.0,25.0
5102,,0433,2026-03-19T13:37:43.205806+00:00,QUICHE DE FRANGO,430130,21069090,77048,1,1.0,15.0,15.0
5102,,0520,2026-03-19T13:37:43.702836+00:00,TORTA DE MORANGO INTEIRA GRANDE,430131,09023000,77049,1,1.0,180.0,180.0
5102,,0629,2026-03-19T13:37:43.702836+00:00,BOMBOM DE OREO,430132,21069090,77049,2,1.0,8.0,8.0
5102,,0005,2026-03-19T13:37:44.2269+00:00,CROISSANT COM FRANGO,430133,21069090,77050,1,2.0,50.0,25.0
5102,,0103,2026-03-19T13:37:44.2269+00:00,SUCO DE LARANJA,430134,20098919,77050,2,1.0,12.0,12.0
5102,,0104,2026-03-19T13:37:44.2269+00:00,SUCO DE LIMAO,430135,20098919,77050,3,1.0,12.0,12.0
5102,,0580,2026-03-19T13:37:44.921982+00:00,GOLDEN LATTE,430136,21011200,77051,1,1.0,16.0,16.0
5102,,0016,2026-03-19T13:37:44.921982+00:00,PAO DE QUEIJO C/ CARNE,430137,21069090,77051,2,1.0,17.0,17.0
5102,,0009,2026-03-19T13:37:44.921982+00:00,TAPIOCA COM CARNE,430138,21069090,77051,3,1.0,21.0,21.0
5102,,0618,2026-03-19T13:37:44.921982+00:00,VANILLA LATTE,430139,21011200,77051,4,1.0,14.0,14.0
5102,,0028,2026-03-19T13:37:45.497813+00:00,BROWNIE,430140,21069090,77052,1,1.0,11.0,11.0
5102,,0588,2026-03-19T13:37:45.497813+00:00,BUBBLE CHA (MONTE SUA BUBBLE),430141,09023000,77052,2,1.0,22.0,22.0
6101,,400,2026-03-19T13:37:46.021731+00:00,MALHA PP ANTIPILLING / BRANCO - POLIESTER (PES) 100%,430142,60063290,77053,1,241.67,5601.9,23.18
6101,,825,2026-03-19T13:37:46.021731+00:00,INTERDRY / BRANCO - POLIESTER (PES) 100%,430143,60063290,77053,2,95.77,2934.39,30.64
5102,,0114,2026-03-19T13:37:46.690589+00:00,STRAWBERRY MATCHA LATTE,430144,09023000,77054,1,1.0,16.0,16.0
5102,,0005,2026-03-19T13:37:46.690589+00:00,CROISSANT COM FRANGO,430145,21069090,77054,2,1.0,25.0,25.0
5102,,0433,2026-03-19T13:37:46.690589+00:00,QUICHE DE FRANGO,430146,21069090,77054,3,1.0,15.0,15.0
5102,,0611,2026-03-19T13:37:47.27885+00:00,CAMAFEU,430147,21069090,77055,1,1.0,8.0,8.0
5405,,0318,2026-03-19T13:37:47.941174+00:00,AGUA SEM GAS,430148,21069090,77056,1,1.0,4.0,4.0
5102,,0008,2026-03-19T13:37:47.941174+00:00,CROISSANT COM NUTELLA E MORANGOS,430149,21069090,77056,2,2.0,50.0,25.0
5102,,0101,2026-03-19T13:37:47.941174+00:00,SODA ITALIANA DE MACA VERDE,430150,20098919,77056,3,1.0,12.0,12.0
5102,,0492,2026-03-19T13:37:47.941174+00:00,TOAST CAPRESE,430151,21069090,77056,4,1.0,20.0,20.0
5102,,0395,2026-03-19T13:37:48.679967+00:00,CROISSANT COM PRESUNTO E QUEIJO,430152,21069090,77057,1,1.0,20.0,20.0
5102,,0130,2026-03-19T13:37:49.186883+00:00,CHA DE HORTELA,430153,09023000,77058,1,1.0,6.0,6.0
5102,,0312,2026-03-19T13:37:49.186883+00:00,COADO,430154,21011200,77058,2,1.0,6.0,6.0
5102,,0021,2026-03-19T13:37:49.186883+00:00,PAO DE QUEIJO PORCAO 6un,430155,21069090,77058,3,1.0,17.0,17.0
5405,,0319,2026-03-19T13:37:49.75392+00:00,AGUA COM GAS,430156,21069090,77059,1,1.0,4.5,4.5
5102,,0434,2026-03-19T13:37:50.265823+00:00,QUICHE DE MARGUERITA,430157,21069090,77060,1,1.0,15.0,15.0
5102,,0103,2026-03-19T13:37:50.265823+00:00,SUCO DE LARANJA,430158,20098919,77060,2,1.0,12.0,12.0
5102,,0626,2026-03-19T13:37:50.265823+00:00,TOAST CARNE AGRIDOCE,430159,21069090,77060,3,1.0,28.0,28.0
5102,,0594,2026-03-19T13:37:50.265823+00:00,BOMBOM DE CEREJA,430160,21069090,77060,4,2.0,16.0,8.0
5102,,0594,2026-03-19T13:37:50.879151+00:00,BOMBOM DE CEREJA,430161,21069090,77061,1,1.0,8.0,8.0
5102,,0070,2026-03-19T13:37:51.380309+00:00,FLAT WHITE,430162,21011200,77062,1,2.0,20.0,10.0
5405,,0319,2026-03-19T13:37:51.380309+00:00,AGUA COM GAS,430163,21069090,77062,2,1.0,4.5,4.5
5102,,0005,2026-03-19T13:37:51.904953+00:00,CROISSANT COM FRANGO,430164,21069090,77063,1,1.0,25.0,25.0
5102,,0102,2026-03-19T13:37:51.904953+00:00,SUCO DE ABACAXI C/ HORTELA,430165,20098919,77063,2,1.0,12.0,12.0
5102,,0070,2026-03-19T13:37:52.789842+00:00,FLAT WHITE,430166,21011200,77064,1,2.0,20.0,10.0
5102,,0469,2026-03-19T13:37:53.289611+00:00,SODA ITALIANA DE PINK LEMONAD,430167,20098919,77065,1,2.0,24.0,12.0
5102,,0451,2026-03-19T13:37:53.289611+00:00,TOAST AMERICAN,430168,21069090,77065,2,1.0,25.0,25.0
5102,,0112,2026-03-19T13:37:53.916404+00:00,DALGONA COFFEE,430169,20098919,77066,1,1.0,16.0,16.0
5102,,0469,2026-03-19T13:37:54.524246+00:00,SODA ITALIANA DE PINK LEMONAD,430170,20098919,77067,1,2.0,24.0,12.0
5102,,0006,2026-03-19T13:37:54.524246+00:00,CROISSANT COM LOMBO,430171,21069090,77067,2,1.0,20.0,20.0
5102,,0001,2026-03-19T13:37:54.524246+00:00,GUDY TOAST,430172,21069090,77067,3,1.0,13.0,13.0
5102,,0045,2026-03-19T13:37:55.079016+00:00,MOCHI,430173,21069090,77068,1,1.0,8.0,8.0
5405,,0319,2026-03-19T13:37:55.592284+00:00,AGUA COM GAS,430174,21069090,77069,1,1.0,4.5,4.5
5102,,0487,2026-03-19T13:37:55.592284+00:00,BROWNIE C/ SORVETE,430175,21069090,77069,2,1.0,15.0,15.0
5102,,0491,2026-03-19T13:37:55.592284+00:00,CAPPUCCINO DE CHOCOLATE,430176,21011200,77069,3,1.0,14.0,14.0
5102,,0004,2026-03-19T13:37:55.592284+00:00,CROISSANT COM CARNE,430177,21069090,77069,4,1.0,26.0,26.0
5102,,0005,2026-03-19T13:37:55.592284+00:00,CROISSANT COM FRANGO,430178,21069090,77069,5,1.0,25.0,25.0
5102,,0581,2026-03-19T13:37:55.592284+00:00,GUDY CREAM,430179,21011200,77069,6,1.0,20.0,20.0
5102,,0017,2026-03-19T13:37:56.225126+00:00,PAO DE QUEIJO C/ FRANGO,430180,21069090,77070,1,1.0,17.0,17.0
5102,,0066,2026-03-19T13:37:56.225126+00:00,CAPPUCCINO,430181,21011200,77070,2,1.0,14.0,14.0
5102,,0380,2026-03-19T13:37:56.75211+00:00,COXINHA DE MORANGO,430182,21069090,77071,1,1.0,6.0,6.0
5102,,0596,2026-03-19T13:37:56.75211+00:00,BOMBOM DE PISTACHE,430183,21069090,77071,2,1.0,10.0,10.0
5102,,0638,2026-03-19T13:37:57.286327+00:00,DONUTS CHOCOLATE,430184,21069090,77072,1,1.0,10.0,10.0
5405,,0319,2026-03-19T13:37:57.821006+00:00,AGUA COM GAS,430185,21069090,77073,1,1.0,4.5,4.5
5102,,0070,2026-03-19T13:37:57.821006+00:00,FLAT WHITE,430186,21011200,77073,2,3.0,30.0,10.0
5102,,0593,2026-03-19T13:37:58.35119+00:00,OMELETE DA CASA,430187,21069090,77074,1,1.0,13.0,13.0
5102,,0460,2026-03-19T13:37:58.35119+00:00,SODA ITALIANA DE FRUTAS VERMELHAS,430188,20098919,77074,2,1.0,12.0,12.0
5102,,0506,2026-03-19T13:37:58.35119+00:00,AMERICAN COOKIES,430189,21069090,77074,3,1.0,10.0,10.0
5102,,0087,2026-03-19T13:37:58.899733+00:00,CHOCOLATE QUENTE,430190,21011200,77075,1,1.0,18.0,18.0
5102,,0005,2026-03-19T13:37:58.899733+00:00,CROISSANT COM FRANGO,430191,21069090,77075,2,1.0,25.0,25.0
5102,,0039,2026-03-19T13:37:59.42415+00:00,AVOCADO TOAST,430192,21069090,77076,1,1.0,22.0,22.0
5102,,0112,2026-03-19T13:37:59.42415+00:00,DALGONA COFFEE,430193,20098919,77076,2,1.0,16.0,16.0
5405,,0319,2026-03-19T13:38:00.262974+00:00,AGUA COM GAS,430194,21069090,77077,1,1.0,4.5,4.5
5102,,0066,2026-03-19T13:38:00.772186+00:00,CAPPUCCINO,430195,21011200,77078,1,1.0,14.0,14.0
5102,,0004,2026-03-19T13:38:00.772186+00:00,CROISSANT COM CARNE,430196,21069090,77078,2,1.0,26.0,26.0
5102,,0433,2026-03-19T13:38:01.450346+00:00,QUICHE DE FRANGO,430197,21069090,77079,1,2.0,30.0,15.0
5102,,0071,2026-03-19T13:38:01.450346+00:00,MOCHA (MOCHACCINO),430198,21011200,77079,2,1.0,16.0,16.0
5405,,0625,2026-03-19T13:38:01.973439+00:00,GUARANA ANTARTICA,430199,22021000,77080,1,1.0,7.0,7.0
6101,7900080989963,2570472-0001-34,2026-03-19T13:38:02.481178+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - NAPA POLISH PLUS/RUM - TAM(34),430200,64029990,77081,1,1.0,79.97,79.97
6101,7900080989970,2570472-0001-35,2026-03-19T13:38:02.481178+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - NAPA POLISH PLUS/RUM - TAM(35),430201,64029990,77081,2,2.0,159.94,79.97
6101,7900080989987,2570472-0001-36,2026-03-19T13:38:02.481178+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - NAPA POLISH PLUS/RUM - TAM(36),430202,64029990,77081,3,2.0,159.94,79.97
6101,7900080989994,2570472-0001-37,2026-03-19T13:38:02.481178+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - NAPA POLISH PLUS/RUM - TAM(37),430203,64029990,77081,4,3.0,239.91,79.97
6101,7900080990006,2570472-0001-38,2026-03-19T13:38:02.481178+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - NAPA POLISH PLUS/RUM - TAM(38),430204,64029990,77081,5,3.0,239.91,79.97
6101,7900080990013,2570472-0001-39,2026-03-19T13:38:02.481178+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - NAPA POLISH PLUS/RUM - TAM(39),430205,64029990,77081,6,1.0,79.97,79.97
6101,7900080990112,2570472-0004-34,2026-03-19T13:38:02.481178+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - NP METAL PLUS/OURO - TAM(34),430206,64029990,77081,7,1.0,79.97,79.97
6101,7900080990129,2570472-0004-35,2026-03-19T13:38:02.481178+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - NP METAL PLUS/OURO - TAM(35),430207,64029990,77081,8,2.0,159.94,79.97
6101,7900080990136,2570472-0004-36,2026-03-19T13:38:02.481178+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - NP METAL PLUS/OURO - TAM(36),430208,64029990,77081,9,2.0,159.94,79.97
6101,7900080990143,2570472-0004-37,2026-03-19T13:38:02.481178+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - NP METAL PLUS/OURO - TAM(37),430209,64029990,77081,10,3.0,239.91,79.97
6101,7900080990150,2570472-0004-38,2026-03-19T13:38:02.481178+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - NP METAL PLUS/OURO - TAM(38),430210,64029990,77081,11,3.0,239.91,79.97
6101,7900080990167,2570472-0004-39,2026-03-19T13:38:02.481178+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - NP METAL PLUS/OURO - TAM(39),430211,64029990,77081,12,1.0,79.97,79.97
5102,,0433,2026-03-19T13:38:03.700232+00:00,QUICHE DE FRANGO,430212,21069090,77082,1,1.0,15.0,15.0
5102,,0312,2026-03-19T13:38:04.197392+00:00,COADO,430213,21011200,77083,1,1.0,6.0,6.0
5102,,0435,2026-03-19T13:38:04.197392+00:00,QUICHE DE QUEIJO,430214,21069090,77083,2,1.0,15.0,15.0
5405,,0319,2026-03-19T13:38:04.719435+00:00,AGUA COM GAS,430215,21069090,77084,1,1.0,4.5,4.5
5102,,0312,2026-03-19T13:38:04.719435+00:00,COADO,430216,21011200,77084,2,1.0,6.0,6.0
5102,,0004,2026-03-19T13:38:05.391256+00:00,CROISSANT COM CARNE,430217,21069090,77085,1,1.0,26.0,26.0
5102,,0008,2026-03-19T13:38:05.391256+00:00,CROISSANT COM NUTELLA E MORANGOS,430218,21069090,77085,2,1.0,25.0,25.0
5102,,0021,2026-03-19T13:38:05.391256+00:00,PAO DE QUEIJO PORCAO 6un,430219,21069090,77085,3,1.0,17.0,17.0
5102,,0098,2026-03-19T13:38:05.391256+00:00,SODA ITALIANA DE MARACUJA,430220,20098919,77085,4,1.0,12.0,12.0
5102,,0103,2026-03-19T13:38:05.391256+00:00,SUCO DE LARANJA,430221,20098919,77085,5,1.0,12.0,12.0
5405,,0318,2026-03-19T13:38:05.987289+00:00,AGUA SEM GAS,430222,21069090,77086,1,1.0,4.0,4.0
5102,,0630,2026-03-19T13:38:05.987289+00:00,PAO DE QUEIJO UN,430223,21069090,77086,2,1.0,7.5,7.5
5102,,0491,2026-03-19T13:38:05.987289+00:00,CAPPUCCINO DE CHOCOLATE,430224,21011200,77086,3,1.0,14.0,14.0
5102,,0005,2026-03-19T13:38:06.532484+00:00,CROISSANT COM FRANGO,430225,21069090,77087,1,1.0,25.0,25.0
5102,,0028,2026-03-19T13:38:07.180309+00:00,BROWNIE,430226,21069090,77088,1,1.0,11.0,11.0
5102,,0004,2026-03-19T13:38:07.751426+00:00,CROISSANT COM CARNE,430227,21069090,77089,1,1.0,26.0,26.0
5102,,0574,2026-03-19T13:38:07.751426+00:00,FRAPE DE NUTELLA,430228,20098919,77089,2,1.0,18.0,18.0
5102,,0095,2026-03-19T13:38:07.751426+00:00,FRAPE DE OVOMALTINE,430229,20098919,77089,3,1.0,18.0,18.0
5102,,0630,2026-03-19T13:38:07.751426+00:00,PAO DE QUEIJO UN,430230,21069090,77089,4,1.0,7.5,7.5
5102,,0004,2026-03-19T13:38:08.328391+00:00,CROISSANT COM CARNE,430231,21069090,77090,1,1.0,26.0,26.0
5102,,0102,2026-03-19T13:38:08.328391+00:00,SUCO DE ABACAXI C/ HORTELA,430232,20098919,77090,2,1.0,12.0,12.0
5102,,0312,2026-03-19T13:38:08.878325+00:00,COADO,430233,21011200,77091,1,1.0,6.0,6.0
5102,,0016,2026-03-19T13:38:08.878325+00:00,PAO DE QUEIJO C/ CARNE,430234,21069090,77091,2,1.0,17.0,17.0
5102,,0017,2026-03-19T13:38:08.878325+00:00,PAO DE QUEIJO C/ FRANGO,430235,21069090,77091,3,1.0,17.0,17.0
5102,,0114,2026-03-19T13:38:08.878325+00:00,STRAWBERRY MATCHA LATTE,430236,09023000,77091,4,1.0,16.0,16.0
5102,7898907778398,3897,2026-03-19T13:38:09.458273+00:00,"COADOR P/CAFE CB MAD CCA PQ 12,5CM",430237,63079090,77092,1,1.0,6.0,6.0
5102,7898907778374,2330,2026-03-19T13:38:09.458273+00:00,SACO ALVEJADO ALFA CRISTAL,430238,63071000,77092,2,2.0,20.0,10.0
5102,7898907778688,4709,2026-03-19T13:38:09.458273+00:00,COADOR P/CAFE CB MAD CCA GD 16CM,430239,63079090,77092,3,1.0,7.0,7.0
5102,7898907778688,4709,2026-03-19T13:38:09.458273+00:00,COADOR P/CAFE CB MAD CCA GD 16CM,430240,63079090,77092,4,1.0,7.0,7.0
5102,7622300119621,238,2026-03-19T13:38:09.458273+00:00,FERMENTO PO ROYAL 100G,430241,21023000,77092,5,1.0,4.8,4.8
5405,7896394806075,18017,2026-03-19T13:38:09.458273+00:00,AGUA SANITARIA TEIU 3X5 LITROS,430242,28289011,77092,6,1.0,14.9,14.9
5405,,17747,2026-03-19T13:38:09.458273+00:00,FRANGO SEARA CNG KG,430243,02071210,77092,7,2.715,32.03,11.8
5102,,1676,2026-03-19T13:38:09.458273+00:00,BETERRABA KG,430244,07069000,77092,8,0.545,2.67,4.9
5102,,1677,2026-03-19T13:38:09.458273+00:00,PIMENTAO KG,430245,07096000,77092,9,0.435,3.26,7.5
5102,,0631,2026-03-19T13:38:10.234305+00:00,BOMBOM DE LARANJA,430246,21069090,77093,1,1.0,5.0,5.0
5102,,0611,2026-03-19T13:38:10.234305+00:00,CAMAFEU,430247,21069090,77093,2,1.0,8.0,8.0
5102,,0103,2026-03-19T13:38:10.234305+00:00,SUCO DE LARANJA,430248,20098919,77093,3,1.0,12.0,12.0
5102,,0451,2026-03-19T13:38:10.234305+00:00,TOAST AMERICAN,430249,21069090,77093,4,1.0,25.0,25.0
5102,,0116,2026-03-19T13:38:10.807405+00:00,MATCHA.,430250,09023000,77094,1,1.0,8.0,8.0
5102,,0611,2026-03-19T13:38:11.304122+00:00,CAMAFEU,430251,21069090,77095,1,1.0,8.0,8.0
5102,,0028,2026-03-19T13:38:11.950272+00:00,BROWNIE,430252,21069090,77096,1,1.0,11.0,11.0
5102,,0626,2026-03-19T13:38:11.950272+00:00,TOAST CARNE AGRIDOCE,430253,21069090,77096,2,1.0,28.0,28.0
5102,,0618,2026-03-19T13:38:11.950272+00:00,VANILLA LATTE,430254,21011200,77096,3,1.0,14.0,14.0
5102,,0395,2026-03-19T13:38:12.496618+00:00,CROISSANT COM PRESUNTO E QUEIJO,430255,21069090,77097,1,1.0,20.0,20.0
5102,,0104,2026-03-19T13:38:12.496618+00:00,SUCO DE LIMAO,430256,20098919,77097,2,1.0,12.0,12.0
5102,,0070,2026-03-19T13:38:13.023371+00:00,FLAT WHITE,430257,21011200,77098,1,3.0,30.0,10.0
5405,,0317,2026-03-19T13:38:13.55559+00:00,COCA COLA ZERO,430258,21069090,77099,1,2.0,16.0,8.0
5405,,0318,2026-03-19T13:38:13.55559+00:00,AGUA SEM GAS,430259,21069090,77099,2,2.0,8.0,4.0
5102,,0004,2026-03-19T13:38:13.55559+00:00,CROISSANT COM CARNE,430260,21069090,77099,3,2.0,52.0,26.0
5102,,0016,2026-03-19T13:38:13.55559+00:00,PAO DE QUEIJO C/ CARNE,430261,21069090,77099,4,1.0,17.0,17.0
5102,,0017,2026-03-19T13:38:13.55559+00:00,PAO DE QUEIJO C/ FRANGO,430262,21069090,77099,5,1.0,17.0,17.0
5102,,0630,2026-03-19T13:38:13.55559+00:00,PAO DE QUEIJO UN,430263,21069090,77099,6,1.0,7.5,7.5
5102,,0475,2026-03-19T13:38:13.55559+00:00,BOMBOM DE NINHO COM UVA,430264,21069090,77099,7,1.0,8.0,8.0
5102,,0027,2026-03-19T13:38:13.55559+00:00,COOKIES,430265,21069090,77099,8,1.0,6.0,6.0
5102,,0633,2026-03-19T13:38:13.55559+00:00,BOMBOM MARU,430266,21069090,77099,9,1.0,5.0,5.0
5102,,0066,2026-03-19T13:38:14.346708+00:00,CAPPUCCINO,430267,21011200,77100,1,1.0,14.0,14.0
5102,,0005,2026-03-19T13:38:14.346708+00:00,CROISSANT COM FRANGO,430268,21069090,77100,2,1.0,25.0,25.0
5102,,0066,2026-03-19T13:38:14.870558+00:00,CAPPUCCINO,430269,21011200,77101,1,1.0,14.0,14.0
5102,,0103,2026-03-19T13:38:15.369487+00:00,SUCO DE LARANJA,430270,20098919,77102,1,1.0,12.0,12.0
5102,,0492,2026-03-19T13:38:15.369487+00:00,TOAST CAPRESE,430271,21069090,77102,2,1.0,20.0,20.0
5102,,0629,2026-03-19T13:38:15.369487+00:00,BOMBOM DE OREO,430272,21069090,77102,3,2.0,16.0,8.0
5102,,0066,2026-03-19T13:38:15.919699+00:00,CAPPUCCINO,430273,21011200,77103,1,1.0,14.0,14.0
5102,,0395,2026-03-19T13:38:15.919699+00:00,CROISSANT COM PRESUNTO E QUEIJO,430274,21069090,77103,2,1.0,20.0,20.0
5102,,0581,2026-03-19T13:38:15.919699+00:00,GUDY CREAM,430275,21011200,77103,3,1.0,20.0,20.0
